DateKey,CalendarYear,CalendarYearLabel,CalendarHalfYearLabel,CalendarQuarterLabel,CalendarMonthLabel,CalendarWeekLabel,CalendarDayOfWeekLabel,FiscalYear,FiscalYearLabel,FiscalHalfYearLabel,FiscalQuarterLabel,FiscalMonthLabel,IsWorkDay,IsHoliday,EuropeSeason,NorthAmericaSeason,AsiaSeason,MonthNumber,CalendarDayOfWeekNumber
2006-10-22,2006,Year 2006,H2,Q4,October,Week 43,Sunday,2006,FiscalYear 2006,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
2006-10-23,2006,Year 2006,H2,Q4,October,Week 43,Monday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
2006-10-24,2006,Year 2006,H2,Q4,October,Week 43,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
2006-10-25,2006,Year 2006,H2,Q4,October,Week 43,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,3
2006-10-26,2006,Year 2006,H2,Q4,October,Week 43,Thursday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,4
2006-10-27,2006,Year 2006,H2,Q4,October,Week 43,Friday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,5
2006-10-28,2006,Year 2006,H2,Q4,October,Week 43,Saturday,2006,FiscalYear 2006,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,6
2006-10-29,2006,Year 2006,H2,Q4,October,Week 44,Sunday,2006,FiscalYear 2006,H2,Q4,Month 10,WeekEnd,Yes,Holiday,No Season,No Season,10,7
2006-10-30,2006,Year 2006,H2,Q4,October,Week 44,Monday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,1
2006-10-31,2006,Year 2006,H2,Q4,October,Week 44,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 10,WorkDay,No,Holiday,No Season,No Season,10,2
2006-11-01,2006,Year 2006,H2,Q4,November,Week 44,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
2006-11-02,2006,Year 2006,H2,Q4,November,Week 44,Thursday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
2006-11-03,2006,Year 2006,H2,Q4,November,Week 44,Friday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
2006-11-04,2006,Year 2006,H2,Q4,November,Week 44,Saturday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
2006-11-05,2006,Year 2006,H2,Q4,November,Week 45,Sunday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
2006-11-06,2006,Year 2006,H2,Q4,November,Week 45,Monday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
2006-11-07,2006,Year 2006,H2,Q4,November,Week 45,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
2006-11-08,2006,Year 2006,H2,Q4,November,Week 45,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
2006-11-09,2006,Year 2006,H2,Q4,November,Week 45,Thursday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
2006-11-10,2006,Year 2006,H2,Q4,November,Week 45,Friday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
2006-11-11,2006,Year 2006,H2,Q4,November,Week 45,Saturday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
2006-11-12,2006,Year 2006,H2,Q4,November,Week 46,Sunday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
2006-11-13,2006,Year 2006,H2,Q4,November,Week 46,Monday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
2006-11-14,2006,Year 2006,H2,Q4,November,Week 46,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
2006-11-15,2006,Year 2006,H2,Q4,November,Week 46,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
2006-11-16,2006,Year 2006,H2,Q4,November,Week 46,Thursday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
2006-11-17,2006,Year 2006,H2,Q4,November,Week 46,Friday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
2006-11-18,2006,Year 2006,H2,Q4,November,Week 46,Saturday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
2006-11-19,2006,Year 2006,H2,Q4,November,Week 47,Sunday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
2006-11-20,2006,Year 2006,H2,Q4,November,Week 47,Monday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
2006-11-21,2006,Year 2006,H2,Q4,November,Week 47,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
2006-11-22,2006,Year 2006,H2,Q4,November,Week 47,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
2006-11-23,2006,Year 2006,H2,Q4,November,Week 47,Thursday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
2006-11-24,2006,Year 2006,H2,Q4,November,Week 47,Friday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,5
2006-11-25,2006,Year 2006,H2,Q4,November,Week 47,Saturday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,6
2006-11-26,2006,Year 2006,H2,Q4,November,Week 48,Sunday,2006,FiscalYear 2006,H2,Q4,Month 11,WeekEnd,Yes,Holiday,Holiday,Holiday,11,7
2006-11-27,2006,Year 2006,H2,Q4,November,Week 48,Monday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,1
2006-11-28,2006,Year 2006,H2,Q4,November,Week 48,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,2
2006-11-29,2006,Year 2006,H2,Q4,November,Week 48,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,3
2006-11-30,2006,Year 2006,H2,Q4,November,Week 48,Thursday,2006,FiscalYear 2006,H2,Q4,Month 11,WorkDay,No,Holiday,Holiday,Holiday,11,4
2006-12-01,2006,Year 2006,H2,Q4,December,Week 48,Friday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
2006-12-02,2006,Year 2006,H2,Q4,December,Week 48,Saturday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
2006-12-03,2006,Year 2006,H2,Q4,December,Week 49,Sunday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
2006-12-04,2006,Year 2006,H2,Q4,December,Week 49,Monday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
2006-12-05,2006,Year 2006,H2,Q4,December,Week 49,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
2006-12-06,2006,Year 2006,H2,Q4,December,Week 49,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
2006-12-07,2006,Year 2006,H2,Q4,December,Week 49,Thursday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
2006-12-08,2006,Year 2006,H2,Q4,December,Week 49,Friday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
2006-12-09,2006,Year 2006,H2,Q4,December,Week 49,Saturday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
2006-12-10,2006,Year 2006,H2,Q4,December,Week 50,Sunday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
2006-12-11,2006,Year 2006,H2,Q4,December,Week 50,Monday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
2006-12-12,2006,Year 2006,H2,Q4,December,Week 50,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
2006-12-13,2006,Year 2006,H2,Q4,December,Week 50,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
2006-12-14,2006,Year 2006,H2,Q4,December,Week 50,Thursday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
2006-12-15,2006,Year 2006,H2,Q4,December,Week 50,Friday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
2006-12-16,2006,Year 2006,H2,Q4,December,Week 50,Saturday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
2006-12-17,2006,Year 2006,H2,Q4,December,Week 51,Sunday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
2006-12-18,2006,Year 2006,H2,Q4,December,Week 51,Monday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
2006-12-19,2006,Year 2006,H2,Q4,December,Week 51,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
2006-12-20,2006,Year 2006,H2,Q4,December,Week 51,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
2006-12-21,2006,Year 2006,H2,Q4,December,Week 51,Thursday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
2006-12-22,2006,Year 2006,H2,Q4,December,Week 51,Friday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
2006-12-23,2006,Year 2006,H2,Q4,December,Week 51,Saturday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
2006-12-24,2006,Year 2006,H2,Q4,December,Week 52,Sunday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
2006-12-25,2006,Year 2006,H2,Q4,December,Week 52,Monday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,1
2006-12-26,2006,Year 2006,H2,Q4,December,Week 52,Tuesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,2
2006-12-27,2006,Year 2006,H2,Q4,December,Week 52,Wednesday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,3
2006-12-28,2006,Year 2006,H2,Q4,December,Week 52,Thursday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,4
2006-12-29,2006,Year 2006,H2,Q4,December,Week 52,Friday,2006,FiscalYear 2006,H2,Q4,Month 12,WorkDay,No,Holiday,Holiday,Holiday,12,5
2006-12-30,2006,Year 2006,H2,Q4,December,Week 52,Saturday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,6
2006-12-31,2006,Year 2006,H2,Q4,December,Week 53,Sunday,2006,FiscalYear 2006,H2,Q4,Month 12,WeekEnd,Yes,Holiday,Holiday,Holiday,12,7
2007-01-01,2007,Year 2007,H1,Q1,January,Week 1,Monday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
2007-01-02,2007,Year 2007,H1,Q1,January,Week 1,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
2007-01-03,2007,Year 2007,H1,Q1,January,Week 1,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
2007-01-04,2007,Year 2007,H1,Q1,January,Week 1,Thursday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
2007-01-05,2007,Year 2007,H1,Q1,January,Week 1,Friday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
2007-01-06,2007,Year 2007,H1,Q1,January,Week 1,Saturday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
2007-01-07,2007,Year 2007,H1,Q1,January,Week 2,Sunday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
2007-01-08,2007,Year 2007,H1,Q1,January,Week 2,Monday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
2007-01-09,2007,Year 2007,H1,Q1,January,Week 2,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
2007-01-10,2007,Year 2007,H1,Q1,January,Week 2,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
2007-01-11,2007,Year 2007,H1,Q1,January,Week 2,Thursday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
2007-01-12,2007,Year 2007,H1,Q1,January,Week 2,Friday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
2007-01-13,2007,Year 2007,H1,Q1,January,Week 2,Saturday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
2007-01-14,2007,Year 2007,H1,Q1,January,Week 3,Sunday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
2007-01-15,2007,Year 2007,H1,Q1,January,Week 3,Monday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
2007-01-16,2007,Year 2007,H1,Q1,January,Week 3,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
2007-01-17,2007,Year 2007,H1,Q1,January,Week 3,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
2007-01-18,2007,Year 2007,H1,Q1,January,Week 3,Thursday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
2007-01-19,2007,Year 2007,H1,Q1,January,Week 3,Friday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
2007-01-20,2007,Year 2007,H1,Q1,January,Week 3,Saturday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
2007-01-21,2007,Year 2007,H1,Q1,January,Week 4,Sunday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
2007-01-22,2007,Year 2007,H1,Q1,January,Week 4,Monday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
2007-01-23,2007,Year 2007,H1,Q1,January,Week 4,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
2007-01-24,2007,Year 2007,H1,Q1,January,Week 4,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
2007-01-25,2007,Year 2007,H1,Q1,January,Week 4,Thursday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,4
2007-01-26,2007,Year 2007,H1,Q1,January,Week 4,Friday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,5
2007-01-27,2007,Year 2007,H1,Q1,January,Week 4,Saturday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,6
2007-01-28,2007,Year 2007,H1,Q1,January,Week 5,Sunday,2007,FiscalYear 2007,H1,Q1,Month 1,WeekEnd,Yes,Holiday,Spring/Back to Business,Holiday,1,7
2007-01-29,2007,Year 2007,H1,Q1,January,Week 5,Monday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,1
2007-01-30,2007,Year 2007,H1,Q1,January,Week 5,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,2
2007-01-31,2007,Year 2007,H1,Q1,January,Week 5,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 1,WorkDay,No,Holiday,Spring/Back to Business,Holiday,1,3
2007-02-01,2007,Year 2007,H1,Q1,February,Week 5,Thursday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2007-02-02,2007,Year 2007,H1,Q1,February,Week 5,Friday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2007-02-03,2007,Year 2007,H1,Q1,February,Week 5,Saturday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2007-02-04,2007,Year 2007,H1,Q1,February,Week 6,Sunday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
2007-02-05,2007,Year 2007,H1,Q1,February,Week 6,Monday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
2007-02-06,2007,Year 2007,H1,Q1,February,Week 6,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2007-02-07,2007,Year 2007,H1,Q1,February,Week 6,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2007-02-08,2007,Year 2007,H1,Q1,February,Week 6,Thursday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2007-02-09,2007,Year 2007,H1,Q1,February,Week 6,Friday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2007-02-10,2007,Year 2007,H1,Q1,February,Week 6,Saturday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2007-02-11,2007,Year 2007,H1,Q1,February,Week 7,Sunday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
2007-02-12,2007,Year 2007,H1,Q1,February,Week 7,Monday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
2007-02-13,2007,Year 2007,H1,Q1,February,Week 7,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2007-02-14,2007,Year 2007,H1,Q1,February,Week 7,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2007-02-15,2007,Year 2007,H1,Q1,February,Week 7,Thursday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2007-02-16,2007,Year 2007,H1,Q1,February,Week 7,Friday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2007-02-17,2007,Year 2007,H1,Q1,February,Week 7,Saturday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2007-02-18,2007,Year 2007,H1,Q1,February,Week 8,Sunday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
2007-02-19,2007,Year 2007,H1,Q1,February,Week 8,Monday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
2007-02-20,2007,Year 2007,H1,Q1,February,Week 8,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2007-02-21,2007,Year 2007,H1,Q1,February,Week 8,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2007-02-22,2007,Year 2007,H1,Q1,February,Week 8,Thursday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,4
2007-02-23,2007,Year 2007,H1,Q1,February,Week 8,Friday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,5
2007-02-24,2007,Year 2007,H1,Q1,February,Week 8,Saturday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,6
2007-02-25,2007,Year 2007,H1,Q1,February,Week 9,Sunday,2007,FiscalYear 2007,H1,Q1,Month 2,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,2,7
2007-02-26,2007,Year 2007,H1,Q1,February,Week 9,Monday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,1
2007-02-27,2007,Year 2007,H1,Q1,February,Week 9,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,2
2007-02-28,2007,Year 2007,H1,Q1,February,Week 9,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 2,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,2,3
2007-03-01,2007,Year 2007,H1,Q1,March,Week 9,Thursday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2007-03-02,2007,Year 2007,H1,Q1,March,Week 9,Friday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2007-03-03,2007,Year 2007,H1,Q1,March,Week 9,Saturday,2007,FiscalYear 2007,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2007-03-04,2007,Year 2007,H1,Q1,March,Week 10,Sunday,2007,FiscalYear 2007,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2007-03-05,2007,Year 2007,H1,Q1,March,Week 10,Monday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2007-03-06,2007,Year 2007,H1,Q1,March,Week 10,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2007-03-07,2007,Year 2007,H1,Q1,March,Week 10,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
2007-03-08,2007,Year 2007,H1,Q1,March,Week 10,Thursday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2007-03-09,2007,Year 2007,H1,Q1,March,Week 10,Friday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2007-03-10,2007,Year 2007,H1,Q1,March,Week 10,Saturday,2007,FiscalYear 2007,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2007-03-11,2007,Year 2007,H1,Q1,March,Week 11,Sunday,2007,FiscalYear 2007,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2007-03-12,2007,Year 2007,H1,Q1,March,Week 11,Monday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
2007-03-13,2007,Year 2007,H1,Q1,March,Week 11,Tuesday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,2
2007-03-14,2007,Year 2007,H1,Q1,March,Week 11,Wednesday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,3
2007-03-15,2007,Year 2007,H1,Q1,March,Week 11,Thursday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,4
2007-03-16,2007,Year 2007,H1,Q1,March,Week 11,Friday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,5
2007-03-17,2007,Year 2007,H1,Q1,March,Week 11,Saturday,2007,FiscalYear 2007,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,6
2007-03-18,2007,Year 2007,H1,Q1,March,Week 12,Sunday,2007,FiscalYear 2007,H1,Q1,Month 3,WeekEnd,Yes,Spring/Business,Spring/Back to Business,Spring/Back to School,3,7
2007-03-19,2007,Year 2007,H1,Q1,March,Week 12,Monday,2007,FiscalYear 2007,H1,Q1,Month 3,WorkDay,No,Spring/Business,Spring/Back to Business,Spring/Back to School,3,1
